global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
118,118,1.4224932193756104,1.4224932193756104,1.4224932193756104,0.2798735499382019,0.2798735499382019,3.8208396434783936,3.8208396434783936,1.5210713148117065,1.5210713148117065,0.2798735499382019,0.3820839822292328,0.7605356574058533,0.90625,0.90625,0.8694444444444446,0.8694444444444446,0.89375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995692749461593,0.6357304616831243,3.034600615501404,230.11401991770254,mmbind_weighted_contrastive,1.0,"[""client_004"", ""client_034"", ""client_014"", ""client_020"", ""client_037"", ""client_023"", ""client_000"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
119,119,1.3381800651550293,1.3381800651550293,1.3381800651550293,0.19313040375709534,0.19313040375709534,3.865025520324707,3.865025520324707,1.5170942544937134,1.5170942544937134,0.19313040375709534,0.38650256395339966,0.7585471272468567,0.9375,0.9375,0.8666666666666667,0.8666666666666667,0.934375,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999717613836922,0.6530837859027088,2.9940748810768127,227.5065501613135,mmbind_weighted_contrastive,1.0,"[""client_002"", ""client_025"", ""client_035"", ""client_018"", ""client_021"", ""client_033"", ""client_011"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
120,120,1.508669376373291,1.508669376373291,1.508669376373291,0.33048883080482483,0.33048883080482483,3.9025943279266357,3.9025943279266357,1.575842261314392,1.575842261314392,0.33048883080482483,0.39025944471359253,0.787921130657196,0.890625,0.890625,0.8797541238717711,0.8797541238717711,0.8885533380018674,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6346220020204782,2.9513121247291565,223.735192169348,mmbind_weighted_contrastive,1.0,"[""client_028"", ""client_017"", ""client_015"", ""client_032"", ""client_029"", ""client_030"", ""client_003"", ""client_009""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
121,121,1.4299176931381226,1.4299176931381226,1.4299176931381226,0.2868429720401764,0.2868429720401764,3.8583736419677734,3.8583736419677734,1.514474630355835,1.514474630355835,0.2868429720401764,0.3858373761177063,0.7572373151779175,0.875,0.875,0.8234215217187352,0.8234215217187352,0.8659574655220941,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999726869238648,0.6385328350588679,2.853283017873764,231.44150591176003,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_016"", ""client_028"", ""client_004"", ""client_031"", ""client_010"", ""client_025"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
122,122,1.3898870944976807,1.3898870944976807,1.3898870944976807,0.26504507660865784,0.26504507660865784,3.821714162826538,3.821714162826538,1.4853413105010986,1.4853413105010986,0.26504507660865784,0.3821714222431183,0.7426706552505493,0.953125,0.953125,0.9455555555555556,0.9455555555555556,0.9491666666666666,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999597044996642,0.6391929239034653,2.865190088748932,223.10831282180152,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_015"", ""client_012"", ""client_009"", ""client_034"", ""client_000"", ""client_021"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
123,123,1.4499993324279785,1.4499993324279785,1.4499993324279785,0.3030281662940979,0.3030281662940979,3.8251304626464844,3.8251304626464844,1.5289162397384644,1.5289162397384644,0.3030281662940979,0.38251304626464844,0.7644581198692322,0.90625,0.90625,0.8437091503267974,0.8437091503267974,0.8896446078431374,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999603567888999,0.6434933259151876,2.7910232841968536,219.36318853418925,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_029"", ""client_026"", ""client_001"", ""client_036"", ""client_030"", ""client_017"", ""client_002""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
124,124,1.4093995094299316,1.4093995094299316,1.4093995094299316,0.25457218289375305,0.25457218289375305,3.925471544265747,3.925471544265747,1.5245602130889893,1.5245602130889893,0.25457218289375305,0.3925471603870392,0.7622801065444946,0.90625,0.90625,0.926948051948052,0.926948051948052,0.9054129464285714,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999739921976593,0.6431332868523896,2.8125210106372833,234.9854618930549,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_014"", ""client_027"", ""client_003"", ""client_018"", ""client_032"", ""client_038"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
125,125,1.41877019405365,1.41877019405365,1.41877019405365,0.29938867688179016,0.29938867688179016,3.7820370197296143,3.7820370197296143,1.4823555946350098,1.4823555946350098,0.29938867688179016,0.37820371985435486,0.7411777973175049,0.859375,0.859375,0.815592903828198,0.815592903828198,0.8608630952380952,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6443594149313867,2.786227375268936,215.52008001023205,mmbind_weighted_contrastive,1.0,"[""client_008"", ""client_023"", ""client_022"", ""client_011"", ""client_033"", ""client_035"", ""client_005"", ""client_013""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
126,126,1.3629614114761353,1.3629614114761353,1.3629614114761353,0.27498704195022583,0.27498704195022583,3.772092580795288,3.772092580795288,1.4215302467346191,1.4215302467346191,0.27498704195022583,0.37720927596092224,0.7107651233673096,0.921875,0.921875,0.9206656346749226,0.9206656346749226,0.9197223297213621,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997481108312343,0.6356360279023647,2.806308388710022,220.60289133322658,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_015"", ""client_034"", ""client_011"", ""client_006"", ""client_035"", ""client_005"", ""client_026""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
127,127,1.3562647104263306,1.3562647104263306,1.3562647104263306,0.20907843112945557,0.20907843112945557,3.9263198375701904,3.9263198375701904,1.509108543395996,1.509108543395996,0.20907843112945557,0.39263197779655457,0.754554271697998,0.890625,0.890625,0.7823102823102822,0.7823102823102822,0.9066749222999223,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996281375890921,0.6564651825465262,2.7427085041999817,220.96850360074313,mmbind_weighted_contrastive,1.0,"[""client_012"", ""client_031"", ""client_029"", ""client_002"", ""client_003"", ""client_014"", ""client_023"", ""client_036""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
128,128,1.3464336395263672,1.3464336395263672,1.3464336395263672,0.23765017092227936,0.23765017092227936,3.823190927505493,3.823190927505493,1.452928900718689,1.452928900718689,0.23765017092227936,0.3823190927505493,0.7264644503593445,0.90625,0.90625,0.8166666666666668,0.8166666666666668,0.91875,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999633923123856,0.6443164949305356,2.778999775648117,219.41928914922755,mmbind_weighted_contrastive,1.0,"[""client_013"", ""client_008"", ""client_027"", ""client_017"", ""client_009"", ""client_024"", ""client_033"", ""client_032""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
129,129,1.2900052070617676,1.2900052070617676,1.2900052070617676,0.172318696975708,0.172318696975708,3.879232168197632,3.879232168197632,1.459526538848877,1.459526538848877,0.172318696975708,0.3879232108592987,0.7297632694244385,0.9375,0.9375,0.9195156695156695,0.9195156695156695,0.9354967948717948,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999759687593872,0.6521168039180338,2.772862821817398,227.7084705796151,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_038"", ""client_039"", ""client_022"", ""client_007"", ""client_025"", ""client_018"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
130,130,1.292358636856079,1.292358636856079,1.292358636856079,0.18117211759090424,0.18117211759090424,3.900723457336426,3.900723457336426,1.4422283172607422,1.4422283172607422,0.18117211759090424,0.3900723457336426,0.7211141586303711,0.921875,0.921875,0.9019021382657745,0.9019021382657745,0.9234397546897548,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6502066417597234,2.7634532153606415,224.8379899467982,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_037"", ""client_030"", ""client_020"", ""client_016"", ""client_000"", ""client_028"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
131,131,1.2921698093414307,1.2921698093414307,1.2921698093414307,0.2254462093114853,0.2254462093114853,3.778428077697754,3.778428077697754,1.3777616024017334,1.3777616024017334,0.2254462093114853,0.37784281373023987,0.6888808012008667,0.890625,0.890625,0.8685185185185186,0.8685185185185186,0.9059027777777777,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997669676667638,0.6472582230344415,2.758530169725418,221.03791710725636,mmbind_weighted_contrastive,1.0,"[""client_007"", ""client_024"", ""client_039"", ""client_032"", ""client_023"", ""client_011"", ""client_017"", ""client_002""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
132,132,1.4867594242095947,1.4867594242095947,1.4867594242095947,0.3954756557941437,0.3954756557941437,3.7758920192718506,3.7758920192718506,1.4273890256881714,1.4273890256881714,0.3954756557941437,0.3775891959667206,0.7136945128440857,0.84375,0.84375,0.9195804195804196,0.9195804195804196,0.8527644230769231,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996557659208262,0.6416619322262704,2.5523734986782074,223.59976375981933,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_015"", ""client_021"", ""client_019"", ""client_035"", ""client_004"", ""client_033"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
133,133,1.2689030170440674,1.2689030170440674,1.2689030170440674,0.20381899178028107,0.20381899178028107,3.833479642868042,3.833479642868042,1.3634721040725708,1.3634721040725708,0.20381899178028107,0.3833479583263397,0.6817360520362854,0.96875,0.96875,0.8971861471861472,0.8971861471861472,0.9616477272727273,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996609211641707,0.643148806411773,2.5505967140197754,221.3236000177567,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_026"", ""client_009"", ""client_038"", ""client_037"", ""client_020"", ""client_012"", ""client_010""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
134,134,1.2837488651275635,1.2837488651275635,1.2837488651275635,0.17903073132038116,0.17903073132038116,3.9016225337982178,3.9016225337982178,1.4291115999221802,1.4291115999221802,0.17903073132038116,0.39016225934028625,0.7145557999610901,0.9375,0.9375,0.9138888888888889,0.9138888888888889,0.9354166666666667,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997772828507795,0.6422618199139833,2.5893648266792297,223.47666834341362,mmbind_weighted_contrastive,1.0,"[""client_008"", ""client_031"", ""client_030"", ""client_025"", ""client_003"", ""client_018"", ""client_028"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
135,135,1.2432067394256592,1.2432067394256592,1.2432067394256592,0.19828510284423828,0.19828510284423828,3.8048765659332275,3.8048765659332275,1.32886803150177,1.32886803150177,0.19828510284423828,0.3804876506328583,0.664434015750885,0.9375,0.9375,0.8582939787485242,0.8582939787485242,0.9292664366883115,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6455543702468276,2.597791850566864,215.43226242341916,mmbind_weighted_contrastive,1.0,"[""client_029"", ""client_014"", ""client_036"", ""client_005"", ""client_034"", ""client_022"", ""client_013"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
136,136,1.352686882019043,1.352686882019043,1.352686882019043,0.26852014660835266,0.26852014660835266,3.8242504596710205,3.8242504596710205,1.403483510017395,1.403483510017395,0.26852014660835266,0.3824250400066376,0.7017417550086975,0.875,0.875,0.804831523252576,0.804831523252576,0.8791979949874688,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997837837837837,0.6452307519502938,2.5094379782676697,222.15814669101383,mmbind_weighted_contrastive,1.0,"[""client_002"", ""client_038"", ""client_004"", ""client_021"", ""client_024"", ""client_018"", ""client_019"", ""client_032""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
137,137,1.2819268703460693,1.2819268703460693,1.2819268703460693,0.18566322326660156,0.18566322326660156,3.8773062229156494,3.8773062229156494,1.4170660972595215,1.4170660972595215,0.18566322326660156,0.3877306282520294,0.7085330486297607,0.953125,0.953125,0.8814814814814816,0.8814814814814816,0.940625,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996804260985352,0.6376977879554033,2.4011503756046295,220.55180514074164,mmbind_weighted_contrastive,1.0,"[""client_025"", ""client_008"", ""client_036"", ""client_039"", ""client_014"", ""client_023"", ""client_011"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
138,138,1.3774960041046143,1.3774960041046143,1.3774960041046143,0.3160408139228821,0.3160408139228821,3.7432861328125,3.7432861328125,1.3742530345916748,1.3742530345916748,0.3160408139228821,0.37432861328125,0.6871265172958374,0.890625,0.890625,0.8194049438068576,0.8194049438068576,0.8721495061955588,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996850393700787,0.6402673488482833,2.3518170416355133,211.89350296056364,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_031"", ""client_022"", ""client_005"", ""client_015"", ""client_033"", ""client_001"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
139,139,1.4677019119262695,1.4677019119262695,1.4677019119262695,0.38474565744400024,0.38474565744400024,3.851915121078491,3.851915121078491,1.3955296277999878,1.3955296277999878,0.38474565744400024,0.38519152998924255,0.6977648138999939,0.890625,0.890625,0.8346330802852543,0.8346330802852543,0.8661771048999309,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997930142302717,0.6768664242699742,2.161966025829315,213.28170861359104,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_010"", ""client_016"", ""client_029"", ""client_026"", ""client_003"", ""client_034"", ""client_030""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
140,140,1.1724053621292114,1.1724053621292114,1.1724053621292114,0.14995774626731873,0.14995774626731873,3.8108956813812256,3.8108956813812256,1.2827160358428955,1.2827160358428955,0.14995774626731873,0.38108956813812256,0.6413580179214478,0.9375,0.9375,0.8801391844870107,0.8801391844870107,0.9168524712002972,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6645050412043929,2.208836406469345,219.44966546239448,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_012"", ""client_000"", ""client_013"", ""client_009"", ""client_035"", ""client_027"", ""client_020""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
141,141,1.3861953020095825,1.3861953020095825,1.3861953020095825,0.3237558901309967,0.3237558901309967,3.7494001388549805,3.7494001388549805,1.3749988079071045,1.3749988079071045,0.3237558901309967,0.37494000792503357,0.6874994039535522,0.90625,0.90625,0.8624542124542126,0.8624542124542126,0.8935439560439561,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997988433492583,0.6485500787384808,2.1602794528007507,209.2209727128502,mmbind_weighted_contrastive,1.0,"[""client_026"", ""client_004"", ""client_036"", ""client_001"", ""client_029"", ""client_017"", ""client_032"", ""client_018""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
142,142,1.204685926437378,1.204685926437378,1.204685926437378,0.16613997519016266,0.16613997519016266,3.7811996936798096,3.7811996936798096,1.3208518028259277,1.3208518028259277,0.16613997519016266,0.37811997532844543,0.6604259014129639,0.890625,0.890625,0.8847425301970758,0.8847425301970758,0.8954217657342657,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997025285076847,0.6541736670769751,2.151638627052307,212.14179871996748,mmbind_weighted_contrastive,1.0,"[""client_034"", ""client_035"", ""client_028"", ""client_007"", ""client_019"", ""client_013"", ""client_009"", ""client_023""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
143,143,1.1075081825256348,1.1075081825256348,1.1075081825256348,0.08494354784488678,0.08494354784488678,3.8293020725250244,3.8293020725250244,1.2792689800262451,1.2792689800262451,0.08494354784488678,0.3829302191734314,0.6396344900131226,0.984375,0.984375,0.974825174825175,0.974825174825175,0.9834134615384615,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997066731850404,0.6384477908723056,2.2160481214523315,219.68027022169554,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_012"", ""client_022"", ""client_021"", ""client_006"", ""client_016"", ""client_000"", ""client_030""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
144,144,1.2585914134979248,1.2585914134979248,1.2585914134979248,0.21848952770233154,0.21848952770233154,3.7378690242767334,3.7378690242767334,1.3326300382614136,1.3326300382614136,0.21848952770233154,0.37378689646720886,0.6663150191307068,0.96875,0.96875,0.9826388888888888,0.9826388888888888,0.9694010416666666,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9998071359691417,0.6598464287817478,2.349109709262848,215.7741773345042,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_008"", ""client_010"", ""client_037"", ""client_024"", ""client_014"", ""client_005"", ""client_038""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
145,145,1.194220781326294,1.194220781326294,1.194220781326294,0.16665081679821014,0.16665081679821014,3.798375368118286,3.798375368118286,1.2954649925231934,1.2954649925231934,0.16665081679821014,0.3798375427722931,0.6477324962615967,0.96875,0.96875,0.9757142857142858,0.9757142857142858,0.9680803571428571,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.6611664080992341,2.3781201541423798,217.95224493864225,mmbind_weighted_contrastive,1.0,"[""client_015"", ""client_031"", ""client_025"", ""client_002"", ""client_011"", ""client_027"", ""client_003"", ""client_033""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
146,146,1.17569899559021,1.17569899559021,1.17569899559021,0.12321507930755615,0.12321507930755615,3.8590221405029297,3.8590221405029297,1.3331634998321533,1.3331634998321533,0.12321507930755615,0.3859022259712219,0.6665817499160767,0.96875,0.96875,0.9501683501683501,0.9501683501683501,0.9672453703703704,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999812382739212,0.6473361081443727,2.37922203540802,215.87555410919595,mmbind_weighted_contrastive,1.0,"[""client_031"", ""client_028"", ""client_008"", ""client_027"", ""client_009"", ""client_032"", ""client_012"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
147,147,1.3273282051086426,1.3273282051086426,1.3273282051086426,0.2655555307865143,0.2655555307865143,3.771505117416382,3.771505117416382,1.3692444562911987,1.3692444562911987,0.2655555307865143,0.3771505057811737,0.6846222281455994,0.90625,0.90625,0.8926113360323885,0.8926113360323885,0.9049827091767882,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997224149895906,0.6913944422267377,2.3313202559947968,211.4430002651061,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_017"", ""client_039"", ""client_004"", ""client_036"", ""client_006"", ""client_029"", ""client_014""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
