global_round,round,loss,train_total_loss,mean_loss,classification_loss,train_classification_loss,contrastive_loss,train_contrastive_loss,heterogeneous_loss,train_heterogeneous_loss,weighted_classification_loss,weighted_contrastive_loss,weighted_heterogeneous_loss,accuracy,train_accuracy,macro_f1,train_macro_f1,weighted_f1,K_t,pseudo_batch_size,pseudo_yield,total_pseudo_samples,mean_pseudo_batch_size,common_labels_json,local_step_common_labels_json,binding_success,empty_binding_round,empty_binding,empty_binding_rounds,binding_success_rate,configured_local_steps,attempted_local_steps,effective_local_steps,empty_binding_local_steps,round_binding_success_rate,coverage,cluster_slot_coverage,participation_fairness,latency,server_update_l1,client_update_l1,fusion_training_objective,binding_confidence_mean,selected_client_ids,selected_cluster_ids,expected_cluster_ids,clients_per_cluster_per_round,per_cluster_selected_json,round_status
111,111,1.5537431240081787,1.5537431240081787,1.5537431240081787,0.38568946719169617,0.38568946719169617,3.9095873832702637,3.9095873832702637,1.554189682006836,1.554189682006836,0.38568946719169617,0.3909587562084198,0.777094841003418,0.84375,0.84375,0.7596875749049663,0.7596875749049663,0.8380068753710058,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996754563894523,0.15213259682059288,3.585298329591751,231.2167661677522,mmbind_weighted_contrastive,1.0,"[""client_013"", ""client_002"", ""client_039"", ""client_001"", ""client_032"", ""client_026"", ""client_017"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
112,112,1.4346561431884766,1.4346561431884766,1.4346561431884766,0.31105637550354004,0.31105637550354004,3.7975375652313232,3.7975375652313232,1.487691879272461,1.487691879272461,0.31105637550354004,0.3797537684440613,0.7438459396362305,0.90625,0.90625,0.9230795348442409,0.9230795348442409,0.9047006302521009,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995219123505976,0.15229923138394952,3.5731632113456726,228.74564457993256,mmbind_weighted_contrastive,1.0,"[""client_035"", ""client_007"", ""client_011"", ""client_030"", ""client_025"", ""client_020"", ""client_018"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
113,113,1.4935864210128784,1.4935864210128784,1.4935864210128784,0.31437206268310547,0.31437206268310547,3.8587255477905273,3.8587255477905273,1.5866835117340088,1.5866835117340088,0.31437206268310547,0.38587257266044617,0.7933417558670044,0.90625,0.90625,0.8482905982905983,0.8482905982905983,0.9010416666666666,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995303326810177,0.148838359862566,3.51014107465744,229.326982797269,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_022"", ""client_027"", ""client_016"", ""client_031"", ""client_003"", ""client_009"", ""client_034""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
114,114,1.4509823322296143,1.4509823322296143,1.4509823322296143,0.3059684932231903,0.3059684932231903,3.8801047801971436,3.8801047801971436,1.5140067338943481,1.5140067338943481,0.3059684932231903,0.3880104720592499,0.7570033669471741,0.875,0.875,0.8252748068924539,0.8252748068924539,0.8664911987522282,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996923076923077,0.15132428565993905,3.478090763092041,231.77614405055647,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_038"", ""client_029"", ""client_008"", ""client_012"", ""client_021"", ""client_037"", ""client_014""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
115,115,1.5022166967391968,1.5022166967391968,1.5022166967391968,0.35223445296287537,0.35223445296287537,3.8515701293945312,3.8515701293945312,1.5296504497528076,1.5296504497528076,0.35223445296287537,0.3851570188999176,0.7648252248764038,0.859375,0.859375,0.8037687802393685,0.8037687802393685,0.8517976508785331,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15054511791095138,3.419906586408615,232.29662588861538,mmbind_weighted_contrastive,1.0,"[""client_033"", ""client_000"", ""client_036"", ""client_019"", ""client_005"", ""client_023"", ""client_015"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
116,116,1.513313889503479,1.513313889503479,1.513313889503479,0.3409329652786255,0.3409329652786255,3.8451812267303467,3.8451812267303467,1.5757255554199219,1.5757255554199219,0.3409329652786255,0.3845181167125702,0.7878627777099609,0.890625,0.890625,0.8418242296918769,0.8418242296918769,0.897687981442577,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999702823179792,0.14957843674346805,3.3738468289375305,223.89407822926296,mmbind_weighted_contrastive,1.0,"[""client_005"", ""client_010"", ""client_024"", ""client_016"", ""client_007"", ""client_038"", ""client_039"", ""client_027""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
117,117,1.5153183937072754,1.5153183937072754,1.5153183937072754,0.37409377098083496,0.37409377098083496,3.8270263671875,3.8270263671875,1.5170440673828125,1.5170440673828125,0.37409377098083496,0.38270264863967896,0.7585220336914062,0.90625,0.90625,0.7808212560386475,0.7808212560386475,0.9016394927536233,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995618838992333,0.1522405813448131,3.2813670933246613,228.4427912067622,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_026"", ""client_022"", ""client_008"", ""client_013"", ""client_036"", ""client_031"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
118,118,1.5005003213882446,1.5005003213882446,1.5005003213882446,0.36706429719924927,0.36706429719924927,3.8876166343688965,3.8876166343688965,1.4893486499786377,1.4893486499786377,0.36706429719924927,0.3887616693973541,0.7446743249893188,0.859375,0.859375,0.7615995115995116,0.7615995115995116,0.8548153235653235,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9995692749461593,0.1497280872426927,3.1290203332901,224.8522625635087,mmbind_weighted_contrastive,1.0,"[""client_004"", ""client_034"", ""client_014"", ""client_020"", ""client_037"", ""client_023"", ""client_000"", ""client_012""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
119,119,1.49306058883667,1.49306058883667,1.49306058883667,0.3423701822757721,0.3423701822757721,3.8722777366638184,3.8722777366638184,1.5269254446029663,1.5269254446029663,0.3423701822757721,0.38722777366638184,0.7634627223014832,0.875,0.875,0.8736291486291484,0.8736291486291484,0.8755411255411256,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999717613836922,0.163641890976578,3.0079136192798615,229.57045505935093,mmbind_weighted_contrastive,1.0,"[""client_002"", ""client_025"", ""client_035"", ""client_018"", ""client_021"", ""client_033"", ""client_011"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
120,120,1.2196881771087646,1.2196881771087646,1.2196881771087646,0.11839934438467026,0.11839934438467026,3.943964958190918,3.943964958190918,1.4137847423553467,1.4137847423553467,0.11839934438467026,0.39439651370048523,0.7068923711776733,0.96875,0.96875,0.8859407471847661,0.8859407471847661,0.961190855927698,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.1698618968948722,3.006819635629654,230.80135390660143,mmbind_weighted_contrastive,1.0,"[""client_028"", ""client_017"", ""client_015"", ""client_032"", ""client_029"", ""client_030"", ""client_003"", ""client_009""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
121,121,1.333425760269165,1.333425760269165,1.333425760269165,0.22884415090084076,0.22884415090084076,3.821216106414795,3.821216106414795,1.4449198246002197,1.4449198246002197,0.22884415090084076,0.38212162256240845,0.7224599123001099,0.921875,0.921875,0.8488636363636363,0.8488636363636363,0.916690340909091,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999726869238648,0.170683603733778,2.9907393753528595,231.28161594926496,mmbind_weighted_contrastive,1.0,"[""client_039"", ""client_016"", ""client_028"", ""client_004"", ""client_031"", ""client_010"", ""client_025"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
122,122,1.3949494361877441,1.3949494361877441,1.3949494361877441,0.2843317985534668,0.2843317985534668,3.892913818359375,3.892913818359375,1.4426524639129639,1.4426524639129639,0.2843317985534668,0.389291375875473,0.7213262319564819,0.875,0.875,0.7794414735591206,0.7794414735591206,0.8652796345811051,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999597044996642,0.1519783539697528,2.9042881429195404,218.07490539297578,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_015"", ""client_012"", ""client_009"", ""client_034"", ""client_000"", ""client_021"", ""client_024""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
123,123,1.4328608512878418,1.4328608512878418,1.4328608512878418,0.30805692076683044,0.30805692076683044,3.859342575073242,3.859342575073242,1.4777392148971558,1.4777392148971558,0.30805692076683044,0.3859342634677887,0.7388696074485779,0.84375,0.84375,0.7907287157287158,0.7907287157287158,0.8444128787878787,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999603567888999,0.15070281410589814,2.8804632425308228,224.7150670873525,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_029"", ""client_026"", ""client_001"", ""client_036"", ""client_030"", ""client_017"", ""client_002""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
124,124,1.38169264793396,1.38169264793396,1.38169264793396,0.25261861085891724,0.25261861085891724,3.8829524517059326,3.8829524517059326,1.4815574884414673,1.4815574884414673,0.25261861085891724,0.3882952630519867,0.7407787442207336,0.921875,0.921875,0.8943001443001442,0.8943001443001442,0.9201163419913418,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999739921976593,0.15137713588774204,2.8826355934143066,225.01911247483804,mmbind_weighted_contrastive,1.0,"[""client_020"", ""client_014"", ""client_027"", ""client_003"", ""client_018"", ""client_032"", ""client_038"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
125,125,1.4575138092041016,1.4575138092041016,1.4575138092041016,0.3483732044696808,0.3483732044696808,3.789818525314331,3.789818525314331,1.460317611694336,1.460317611694336,0.3483732044696808,0.3789818584918976,0.730158805847168,0.828125,0.828125,0.8715107327547519,0.8715107327547519,0.8234637256018835,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15164794400334358,2.8053172826766968,221.62463933503022,mmbind_weighted_contrastive,1.0,"[""client_008"", ""client_023"", ""client_022"", ""client_011"", ""client_033"", ""client_035"", ""client_005"", ""client_013""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
126,126,1.309544563293457,1.309544563293457,1.309544563293457,0.2286059707403183,0.2286059707403183,3.7897701263427734,3.7897701263427734,1.4039232730865479,1.4039232730865479,0.2286059707403183,0.3789770305156708,0.7019616365432739,0.921875,0.921875,0.9335227272727273,0.9335227272727273,0.9247514204545455,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997481108312343,0.15753826731815934,2.815859168767929,217.7862989018322,mmbind_weighted_contrastive,1.0,"[""client_021"", ""client_015"", ""client_034"", ""client_011"", ""client_006"", ""client_035"", ""client_005"", ""client_026""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
127,127,1.2702406644821167,1.2702406644821167,1.2702406644821167,0.20017656683921814,0.20017656683921814,3.8386588096618652,3.8386588096618652,1.372396469116211,1.372396469116211,0.20017656683921814,0.3838658928871155,0.6861982345581055,0.9375,0.9375,0.9342879342879343,0.9342879342879343,0.9378052503052503,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996281375890921,0.16059126192703843,2.7856298983097076,225.86587871811935,mmbind_weighted_contrastive,1.0,"[""client_012"", ""client_031"", ""client_029"", ""client_002"", ""client_003"", ""client_014"", ""client_023"", ""client_036""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
128,128,1.4276094436645508,1.4276094436645508,1.4276094436645508,0.29749760031700134,0.29749760031700134,3.869565486907959,3.869565486907959,1.4863104820251465,1.4863104820251465,0.29749760031700134,0.3869565427303314,0.7431552410125732,0.890625,0.890625,0.8556878306878307,0.8556878306878307,0.8898561507936508,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999633923123856,0.15445488598197699,2.7360875010490417,221.00543682670104,mmbind_weighted_contrastive,1.0,"[""client_013"", ""client_008"", ""client_027"", ""client_017"", ""client_009"", ""client_024"", ""client_033"", ""client_032""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
129,129,1.3813341856002808,1.3813341856002808,1.3813341856002808,0.29291287064552307,0.29291287064552307,3.8420560359954834,3.8420560359954834,1.4084314107894897,1.4084314107894897,0.29291287064552307,0.3842056095600128,0.7042157053947449,0.859375,0.859375,0.826984126984127,0.826984126984127,0.8648809523809523,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.999759687593872,0.15150746470317245,2.6467671394348145,224.04777639865642,mmbind_weighted_contrastive,1.0,"[""client_010"", ""client_038"", ""client_039"", ""client_022"", ""client_007"", ""client_025"", ""client_018"", ""client_004""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
130,130,1.3448214530944824,1.3448214530944824,1.3448214530944824,0.2367684543132782,0.2367684543132782,3.893059253692627,3.893059253692627,1.4374940395355225,1.4374940395355225,0.2367684543132782,0.3893059194087982,0.7187470197677612,0.90625,0.90625,0.8891869746415201,0.8891869746415201,0.9092443667443667,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.1497951173223555,2.6086336076259613,214.9448996350402,mmbind_weighted_contrastive,1.0,"[""client_019"", ""client_037"", ""client_030"", ""client_020"", ""client_016"", ""client_000"", ""client_028"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
131,131,1.3273375034332275,1.3273375034332275,1.3273375034332275,0.27749016880989075,0.27749016880989075,3.7718348503112793,3.7718348503112793,1.345327615737915,1.345327615737915,0.27749016880989075,0.3771834969520569,0.6726638078689575,0.90625,0.90625,0.9227272727272727,0.9227272727272727,0.8953125,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997669676667638,0.15238697594031692,2.5864639580249786,221.31006309611257,mmbind_weighted_contrastive,1.0,"[""client_007"", ""client_024"", ""client_039"", ""client_032"", ""client_023"", ""client_011"", ""client_017"", ""client_002""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
132,132,1.3026283979415894,1.3026283979415894,1.3026283979415894,0.25552621483802795,0.25552621483802795,3.8001716136932373,3.8001716136932373,1.3341701030731201,1.3341701030731201,0.25552621483802795,0.38001716136932373,0.6670850515365601,0.90625,0.90625,0.9242424242424242,0.9242424242424242,0.9036458333333334,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996557659208262,0.151197690051049,2.576417922973633,221.483340292325,mmbind_weighted_contrastive,1.0,"[""client_027"", ""client_015"", ""client_021"", ""client_019"", ""client_035"", ""client_004"", ""client_033"", ""client_006""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
133,133,1.1826496124267578,1.1826496124267578,1.1826496124267578,0.1359284520149231,0.1359284520149231,3.8632609844207764,3.8632609844207764,1.3207900524139404,1.3207900524139404,0.1359284520149231,0.3863261044025421,0.6603950262069702,0.953125,0.953125,0.9344211344211345,0.9344211344211345,0.9554754273504275,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996609211641707,0.15340745775029063,2.5690051913261414,217.18192505367915,mmbind_weighted_contrastive,1.0,"[""client_000"", ""client_026"", ""client_009"", ""client_038"", ""client_037"", ""client_020"", ""client_012"", ""client_010""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
134,134,1.2688207626342773,1.2688207626342773,1.2688207626342773,0.20671294629573822,0.20671294629573822,3.8171002864837646,3.8171002864837646,1.3607957363128662,1.3607957363128662,0.20671294629573822,0.381710022687912,0.6803978681564331,0.890625,0.890625,0.8294612794612796,0.8294612794612796,0.8786616161616162,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997772828507795,0.14613631879910827,2.4812158346176147,220.72066438774345,mmbind_weighted_contrastive,1.0,"[""client_008"", ""client_031"", ""client_030"", ""client_025"", ""client_003"", ""client_018"", ""client_028"", ""client_016""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
135,135,1.4951730966567993,1.4951730966567993,1.4951730966567993,0.38496798276901245,0.38496798276901245,3.7776598930358887,3.7776598930358887,1.4648783206939697,1.4648783206939697,0.38496798276901245,0.3777659833431244,0.7324391603469849,0.859375,0.859375,0.8467504173386526,0.8467504173386526,0.8563314340887871,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.15215233759954572,2.3813512325286865,211.68424683023477,mmbind_weighted_contrastive,1.0,"[""client_029"", ""client_014"", ""client_036"", ""client_005"", ""client_034"", ""client_022"", ""client_013"", ""client_001""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
136,136,1.184645652770996,1.184645652770996,1.184645652770996,0.08923466503620148,0.08923466503620148,3.947157382965088,3.947157382965088,1.4013903141021729,1.4013903141021729,0.08923466503620148,0.3947157561779022,0.7006951570510864,0.984375,0.984375,0.9688311688311689,0.9688311688311689,0.9839285714285714,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997837837837837,0.15142350597307086,2.359954386949539,219.6362020680972,mmbind_weighted_contrastive,1.0,"[""client_002"", ""client_038"", ""client_004"", ""client_021"", ""client_024"", ""client_018"", ""client_019"", ""client_032""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
137,137,1.1991984844207764,1.1991984844207764,1.1991984844207764,0.17492590844631195,0.17492590844631195,3.8003909587860107,3.8003909587860107,1.2884670495986938,1.2884670495986938,0.17492590844631195,0.3800390958786011,0.6442335247993469,0.90625,0.90625,0.8034992784992784,0.8034992784992784,0.9005952380952381,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996804260985352,0.1520463670603931,2.307222455739975,216.37363492127042,mmbind_weighted_contrastive,1.0,"[""client_025"", ""client_008"", ""client_036"", ""client_039"", ""client_014"", ""client_023"", ""client_011"", ""client_007""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
138,138,1.2283048629760742,1.2283048629760742,1.2283048629760742,0.19648467004299164,0.19648467004299164,3.762960910797119,3.762960910797119,1.3110482692718506,1.3110482692718506,0.19648467004299164,0.37629610300064087,0.6555241346359253,0.921875,0.921875,0.9159392789373815,0.9159392789373815,0.9163840132827326,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9996850393700787,0.15025617787614465,2.348652482032776,216.91740554050193,mmbind_weighted_contrastive,1.0,"[""client_017"", ""client_031"", ""client_022"", ""client_005"", ""client_015"", ""client_033"", ""client_001"", ""client_028""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
139,139,1.2427785396575928,1.2427785396575928,1.2427785396575928,0.197051540017128,0.197051540017128,3.838505506515503,3.838505506515503,1.3237528800964355,1.3237528800964355,0.197051540017128,0.3838505446910858,0.6618764400482178,0.921875,0.921875,0.901219992129083,0.901219992129083,0.9200487012987012,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,0.9997930142302717,0.15108657022938132,2.3001450300216675,214.78868935335777,mmbind_weighted_contrastive,1.0,"[""client_006"", ""client_010"", ""client_016"", ""client_029"", ""client_026"", ""client_003"", ""client_034"", ""client_030""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
140,140,1.216097354888916,1.216097354888916,1.216097354888916,0.1568862497806549,0.1568862497806549,3.8112587928771973,3.8112587928771973,1.3561702966690063,1.3561702966690063,0.1568862497806549,0.38112589716911316,0.6780851483345032,0.953125,0.953125,0.9394017094017095,0.9394017094017095,0.9514102564102564,8,64,1.0,64,64.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",1.0,0,0,0,1.0,1,1,1,0,1.0,1.0,1.0,1.0,0.1496496251784265,2.343897670507431,213.93298488028813,mmbind_weighted_contrastive,1.0,"[""client_037"", ""client_012"", ""client_000"", ""client_013"", ""client_009"", ""client_035"", ""client_027"", ""client_020""]","[0, 1, 2, 3]","[0, 1, 2, 3]",2,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}",effective
